origin;dest;count;time
l1087;l5;1;1776
l131;l1;1;1776
l16;l14;1;1776
l46;l33;1;1776
l14;l11;1;1778
l14;l19;6;1778
l11;l5;6;1778
l11;l4;1;1778
l11;l14;1;1778
l11;l28;1;1778
l5;l1;8;1778
l5;l11;1;1778
l5;l72;1;1778
l129;l1;1;1778
l4;l8;1;1778
l4;l5;1;1778
l4;l14;1;1778
l4;l20;1;1778
l4;l15;3;1778
l4;l37;1;1778
l8;l4;1;1778
l85;l41;3;1778
l85;l57;1;1778
l41;l4;4;1778
l57;l103;1;1778
l57;l11;1;1778
l103;l4;1;1778
l20;l4;1;1778
l15;l14;3;1778
l18;nan;1;1778
l18;l41;1;1778
l18;l57;1;1778
l19;l15;1;1778
l19;l11;3;1778
l19;l5;1;1778
l37;l14;1;1778
l72;l1;1;1778
l290;l30;1;1778
l290;l12;1;1778
l30;l46;1;1778
l30;l290;1;1778
l30;l5;1;1778
l46;l28;1;1778
l46;l30;1;1778
l28;l46;1;1778
l12;l30;1;1778
l18;l57;3;1779
l18;l11;3;1779
l57;l14;1;1779
l57;l11;1;1779
l57;l5;1;1779
l57;l1;1;1779
l11;l4;2;1779
l11;l28;1;1779
l11;l46;1;1779
l5;l1;5;1779
l5;l641;1;1779
l5;l20;1;1779
l5;l94;2;1779
l5;l541;1;1779
l19;l15;3;1779
l19;l585;1;1779
l19;l126;1;1779
l19;l5;1;1779
l15;l5;4;1779
l641;l1;1;1779
l20;l4;1;1779
l585;l5;1;1779
l4;l103;1;1779
l103;l5;1;1779
l126;l5;1;1779
l94;l1;2;1779
l28;l12;1;1779
l12;l57;1;1779
l14;l15;1;1780
l14;l19;5;1780
l15;l123;1;1780
l15;l14;1;1780
l123;l11;1;1780
l11;l5;1;1780
l11;l14;1;1780
l5;l124;2;1780
l18;l41;3;1780
l18;l11;1;1780
l18;l14;5;1780
l18;nan;1;1780
l18;l4;1;1780
l41;l4;3;1780
l4;l14;3;1780
l4;l277;1;1780
l4;l15;1;1780
l4;l12;1;1780
l4;l20;1;1780
l277;l46;1;1780
l46;l44;1;1780
l46;l30;2;1780
l46;l28;1;1780
l44;l33;1;1780
l44;l30;1;1780
l33;l12;1;1780
l12;l20;1;1780
l12;l5;1;1780
l12;l30;1;1780
l12;l44;1;1780
l20;l5;2;1780
l28;l12;1;1780
l28;l46;1;1780
l30;l290;1;1780
l30;l4;1;1780
l30;l46;1;1780
l30;l44;1;1780
l290;l12;1;1780
l1;l18;1;1780
l124;l108;1;1781
l124;l1;1;1781
l54;l5;1;1781
l5;l97;1;1781
l5;l1;9;1781
l5;l70;1;1781
l5;l85;3;1781
l5;l873;1;1781
l5;l78;1;1781
l85;nan;1;1781
l85;l523;1;1781
l19;l126;2;1781
l19;l37;4;1781
l19;l5;3;1781
l19;l16;1;1781
l126;l5;2;1781
l14;l19;7;1781
l37;l213;5;1781
l37;l5;5;1781
l213;l37;5;1781
l18;l40;3;1781
l18;l4;1;1781
l40;l4;1;1781
l40;l5;1;1781
l40;l11;1;1781
l4;l298;1;1781
l4;l14;1;1781
l298;l95;1;1781
l873;l14;1;1781
l523;l5;1;1781
l11;l41;1;1781
l41;l12;1;1781
l16;l37;1;1781
l44;l12;1;1781
l12;l5;1;1781
l55;l5;1;1791
l55;l12;1;1791
l55;l4;1;1791
l5;l4;1;1791
l5;l108;6;1791
l5;l1;16;1791
l4;l107;3;1791
l4;l14;2;1791
l4;l15;1;1791
l4;l58;5;1791
l4;l20;1;1791
l4;l5;1;1791
l4;l11;1;1791
l107;l14;3;1791
l14;l19;10;1791
l14;l916;1;1791
l19;l5;12;1791
l19;l22;1;1791
l19;l16;1;1791
l19;l11;3;1791
l11;l5;14;1791
l1;l4;2;1791
l1;l198;1;1791
l1;l53;1;1791
l1;l5;1;1791
l1;l40;1;1791
l1;l12;1;1791
l1;l37;1;1791
l12;l14;2;1791
l12;l33;1;1791
l18;l4;2;1791
l18;l41;1;1791
l15;l14;1;1791
l16;l5;1;1791
l198;l4;1;1791
l58;l9;3;1791
l58;l4;1;1791
l58;l20;1;1791
l41;l12;1;1791
l20;l4;2;1791
l53;l4;1;1791
l40;l4;1;1791
l9;l4;1;1791
l916;l5;1;1791
l37;l14;1;1791
l5;l108;4;1792
l5;l1;9;1792
l5;l4;1;1792
l1;l58;1;1792
l1;l68;1;1792
l1;l4;3;1792
l1;l40;1;1792
l1;l12;3;1792
l1;l14;2;1792
l1;l8;1;1792
l1;nan;1;1792
l58;l9;3;1792
l58;l11;1;1792
l68;l117;1;1792
l4;l58;2;1792
l4;l5;4;1792
l4;l107;4;1792
l22;l5;2;1792
l40;l41;1;1792
l41;l12;1;1792
l12;l14;4;1792
l12;l30;2;1792
l12;l5;1;1792
l12;l33;2;1792
l14;l19;11;1792
l30;l29;1;1792
l30;l12;1;1792
l30;l28;1;1792
l29;l28;1;1792
l29;l30;1;1792
l28;l29;1;1792
l28;l5;1;1792
l9;l4;2;1792
l9;l5;1;1792
l18;l4;1;1792
l18;l14;1;1792
l55;l11;3;1792
l11;l37;1;1792
l11;l12;1;1792
l11;l4;1;1792
l11;l117;1;1792
l37;l14;1;1792
l33;l12;2;1792
l19;l5;8;1792
l19;l22;1;1792
l107;l15;3;1792
l107;l14;1;1792
l15;l14;3;1792
l21;l11;1;1792
l21;l4;1;1792
l117;l14;1;1792
l85;l12;1;1792
l18;l14;9;1794
l18;l68;2;1794
l18;l12;5;1794
l18;l4;11;1794
l18;l8;1;1794
l18;l58;1;1794
l18;l916;1;1794
l14;l19;13;1794
l19;l5;18;1794
l5;l253;6;1794
l5;l108;5;1794
l5;l525;8;1794
l5;l1;10;1794
l5;l124;1;1794
l5;nan;1;1794
l253;l108;2;1794
l253;l1;4;1794
l12;l30;4;1794
l12;l14;3;1794
l12;l29;1;1794
l12;l279;1;1794
l30;l29;2;1794
l30;l12;1;1794
l29;l98;2;1794
l29;l28;2;1794
l98;l5;2;1794
l68;l4;1;1794
l68;l58;1;1794
l4;l107;3;1794
l4;l58;6;1794
l4;l5;7;1794
l4;l8;1;1794
l4;l11;1;1794
l107;l15;2;1794
l107;l14;1;1794
l15;l14;2;1794
l58;l9;10;1794
l9;l4;2;1794
l9;l5;7;1794
l70;l8;1;1794
l8;l20;1;1794
l8;l9;2;1794
l8;l4;1;1794
l525;l108;3;1794
l525;l1;5;1794
l28;l46;2;1794
l46;l30;1;1794
l46;l216;1;1794
l21;l57;1;1794
l57;l8;1;1794
l57;l58;1;1794
l57;l11;1;1794
l916;l14;1;1794
l85;l11;6;1794
l85;l57;2;1794
l85;l58;1;1794
l11;l8;3;1794
l11;l58;2;1794
l11;l12;1;1794
l11;l5;1;1794
l11;l14;1;1794
l279;l29;1;1794
l216;l12;1;1794
l124;l170;1;1794
nan;l1;1;1794
l5;l70;1;1793
l5;l108;4;1793
l5;l85;1;1793
l5;l1;15;1793
l5;l131;1;1793
l5;nan;1;1793
l5;l18;2;1793
l9;l5;4;1793
l9;l4;6;1793
l117;l107;1;1793
l107;l15;2;1793
l15;l14;4;1793
l15;l5;1;1793
l14;l19;13;1793
l14;l210;1;1793
l19;l5;9;1793
l19;l15;1;1793
l19;l22;1;1793
l18;l59;1;1793
l18;l58;3;1793
l18;l11;1;1793
l18;l12;2;1793
l18;l63;4;1793
l18;l4;8;1793
l18;l14;2;1793
l18;l22;2;1793
l18;l1;1;1793
l18;l5;1;1793
l18;l37;1;1793
l59;l30;1;1793
l30;l29;2;1793
l29;l12;1;1793
l29;l5;1;1793
l1;l57;1;1793
l1;l12;1;1793
l1;l4;1;1793
l57;l12;1;1793
l12;l15;2;1793
l12;l33;1;1793
l12;l30;2;1793
l12;l14;2;1793
l12;l28;1;1793
l58;l9;13;1793
l58;l4;1;1793
l85;l108;1;1793
l11;l58;1;1793
l11;l5;3;1793
l33;l12;2;1793
l63;l14;4;1793
l55;l12;1;1793
l55;l4;1;1793
l4;l58;10;1793
l4;l37;1;1793
l4;l5;2;1793
l4;l12;1;1793
l4;l277;1;1793
l4;l20;1;1793
l4;l107;1;1793
l22;l5;1;1793
l22;l14;2;1793
l37;l5;2;1793
l37;l333;1;1793
l37;l11;1;1793
l333;l37;1;1793
l131;l18;1;1793
l210;l5;1;1793
l8;l4;1;1793
l28;l4;1;1793
l277;l4;1;1793
l20;l4;1;1793
l5;l127;1;1811
l5;l108;5;1811
l5;l70;2;1811
l5;l1;13;1811
l5;l21;2;1811
l5;l51;1;1811
l5;l58;2;1811
l5;l18;1;1811
l5;l37;1;1811
l16;l5;3;1811
l78;l4;4;1811
l78;l91;1;1811
l4;l5;7;1811
l4;l58;9;1811
l4;l8;6;1811
l4;l107;3;1811
l4;l77;1;1811
l55;l4;7;1811
l55;l57;7;1811
l55;l12;1;1811
l55;l5;1;1811
l58;l9;14;1811
l58;l8;2;1811
l9;l78;4;1811
l9;l5;10;1811
l9;l4;3;1811
l9;l15;3;1811
l9;l91;2;1811
l9;l37;1;1811
l9;l59;1;1811
l18;l57;8;1811
l18;l4;6;1811
l18;l11;3;1811
l18;l68;1;1811
l18;l8;1;1811
l18;l5;2;1811
l18;l12;1;1811
l57;l11;1;1811
l57;l4;3;1811
l57;l12;3;1811
l57;l58;1;1811
l57;l59;1;1811
l57;l8;4;1811
l57;l68;1;1811
l57;l20;1;1811
l11;l58;1;1811
l11;l5;2;1811
l11;l107;3;1811
l210;l16;1;1811
l77;l12;1;1811
l77;l5;1;1811
l12;l11;1;1811
l12;l5;2;1811
l12;l22;1;1811
l12;l4;2;1811
l409;l5;1;1811
l107;l15;7;1811
l107;l8;2;1811
l15;l14;7;1811
l15;l22;4;1811
l15;l107;2;1811
l14;l19;6;1811
l19;l5;8;1811
l19;l16;1;1811
l21;l70;1;1811
l8;l9;15;1811
l8;l15;1;1811
l8;l20;1;1811
l8;l58;1;1811
l22;l14;1;1811
l22;l8;1;1811
l22;l15;2;1811
l22;l58;1;1811
l59;l58;1;1811
l59;l5;1;1811
l1;l68;1;1811
l68;l117;1;1811
l68;l848;1;1811
l20;l11;1;1811
l91;l4;1;1811
l37;l107;1;1811
l21;l129;3;1798
l129;l11;3;1798
l11;l4;4;1798
l11;l5;19;1798
l11;l117;1;1798
l11;l8;1;1798
l11;l1;1;1798
l11;l46;1;1798
l11;l58;1;1798
l11;l12;1;1798
l54;l15;1;1798
l15;l11;1;1798
l15;l14;1;1798
l5;l131;10;1798
l5;l108;7;1798
l5;l1;19;1798
l5;l58;2;1798
l5;l70;2;1798
l5;l8;1;1798
l131;l108;3;1798
l131;l1;7;1798
l131;l68;1;1798
l14;l54;1;1798
l14;l19;11;1798
l19;l16;2;1798
l19;l5;10;1798
l19;l11;1;1798
l16;l5;1;1798
l16;l53;1;1798
l59;l8;2;1798
l59;l11;1;1798
l59;l20;1;1798
l8;l20;4;1798
l8;l58;1;1798
l8;l9;4;1798
l20;l11;4;1798
l20;l9;6;1798
l20;l4;1;1798
l117;l14;1;1798
l125;l11;1;1798
l18;l12;3;1798
l18;l68;5;1798
l18;l5;3;1798
l18;l11;7;1798
l18;l4;1;1798
l12;l14;2;1798
l12;l15;1;1798
l12;l279;2;1798
l12;l5;2;1798
l12;l4;1;1798
l68;l14;3;1798
l68;l37;1;1798
l68;l12;1;1798
l68;l117;1;1798
l53;l11;1;1798
l58;l9;5;1798
l58;l8;1;1798
l58;l20;1;1798
l9;l4;4;1798
l9;l8;1;1798
l9;l11;6;1798
l9;l59;2;1798
l4;l11;7;1798
l4;l20;2;1798
l4;l58;3;1798
l95;l59;1;1798
l1;l11;1;1798
l1;l131;1;1798
l37;l58;1;1798
l279;l12;2;1798
l46;l12;1;1798
l18;l118;1;1812
l18;l4;7;1812
l18;l57;7;1812
l18;l5;3;1812
l18;l12;6;1812
l18;l107;2;1812
l18;l1;1;1812
l18;l22;1;1812
l118;l22;1;1812
l22;l14;4;1812
l22;l11;1;1812
l14;l19;16;1812
l14;l5;1;1812
l14;l789;1;1812
l19;l5;13;1812
l19;l15;1;1812
l58;l9;5;1812
l58;l8;1;1812
l9;l4;3;1812
l9;l5;15;1812
l9;l8;2;1812
l9;l78;2;1812
l9;l11;3;1812
l9;l37;1;1812
l9;l77;2;1812
l9;l59;1;1812
l9;l15;1;1812
l9;l107;1;1812
l4;l5;6;1812
l4;l58;2;1812
l4;l8;5;1812
l4;l107;3;1812
l4;l11;2;1812
l4;l35;1;1812
l5;l70;3;1812
l5;l1;31;1812
l5;l108;7;1812
l5;l37;1;1812
l5;l9;1;1812
l5;l21;2;1812
l5;l127;1;1812
l5;l8;2;1812
l5;l18;1;1812
l5;l11;1;1812
l8;l9;12;1812
l8;l77;1;1812
l8;l58;2;1812
l8;l78;1;1812
l8;nan;1;1812
l8;l4;1;1812
l21;l57;4;1812
l21;l1;2;1812
l57;l20;1;1812
l57;l8;1;1812
l57;l22;3;1812
l57;l4;2;1812
l57;l44;1;1812
l57;l11;1;1812
l57;l59;2;1812
l20;l9;2;1812
l20;l5;1;1812
l55;l12;2;1812
l55;l9;1;1812
l55;l41;1;1812
l55;l5;2;1812
l12;l107;3;1812
l12;l4;2;1812
l12;l244;1;1812
l107;l15;9;1812
l107;l14;2;1812
l107;l84;1;1812
l15;l14;8;1812
l15;l11;1;1812
l15;l58;1;1812
l15;l107;1;1812
l37;l107;2;1812
l37;l5;2;1812
l77;l5;3;1812
l77;l11;1;1812
l78;l401;2;1812
l78;l4;1;1812
l78;l91;1;1812
l401;l4;2;1812
l11;l5;4;1812
l11;l59;1;1812
l11;l37;1;1812
l91;l4;3;1812
l117;l14;1;1812
l117;l15;1;1812
l789;l11;1;1812
l848;l8;1;1812
l35;l8;1;1812
l44;l12;1;1812
l54;l5;1;1812
l68;l117;1;1812
l30;l5;1;1812
l41;l12;1;1812
l59;l5;1;1812
l59;l9;2;1812
l2;l77;1;1812
l84;l58;1;1812
l5;l108;12;1813
l5;l70;1;1813
l5;nan;2;1813
l5;l1;23;1813
l5;l8;2;1813
l18;l57;10;1813
l18;l128;4;1813
l18;l12;1;1813
l18;l4;1;1813
l18;l11;3;1813
l18;l223;1;1813
l18;l5;1;1813
l18;l55;1;1813
l57;l11;1;1813
l57;l12;2;1813
l57;l22;2;1813
l57;l95;1;1813
l57;l4;3;1813
l57;l58;1;1813
l57;l40;1;1813
l57;l59;1;1813
l11;l4;3;1813
l11;l1;1;1813
l11;l14;3;1813
l11;l5;5;1813
l11;l107;1;1813
l4;l58;3;1813
l4;l59;1;1813
l4;l244;1;1813
l4;l8;2;1813
l4;l78;1;1813
l4;l5;2;1813
l4;l91;1;1813
l4;l408;1;1813
l4;l9;1;1813
l4;l11;1;1813
l4;l107;1;1813
l58;l9;3;1813
l58;l8;3;1813
l58;l244;1;1813
l9;l244;3;1813
l9;l77;1;1813
l9;l12;1;1813
l9;l4;6;1813
l9;l15;1;1813
l9;l526;1;1813
l9;l1;1;1813
l9;l8;3;1813
l9;l11;1;1813
l9;l37;1;1813
l9;l5;1;1813
l244;l11;2;1813
l244;l5;5;1813
l8;l9;11;1813
l8;l20;1;1813
l8;l5;1;1813
l77;l11;1;1813
l59;l5;1;1813
l59;l8;1;1813
l59;l9;1;1813
l12;l11;1;1813
l12;l107;4;1813
l12;l244;2;1813
l107;l14;1;1813
l107;l15;5;1813
l107;l9;1;1813
l14;l54;1;1813
l14;l19;11;1813
l78;l91;1;1813
l78;l58;1;1813
l91;l4;1;1813
l91;l58;1;1813
l19;l5;7;1813
l19;l16;1;1813
l128;l11;3;1813
l128;l41;3;1813
l128;l5;1;1813
l15;l14;6;1813
l15;l22;1;1813
l15;l107;1;1813
l2;l244;1;1813
l55;l128;3;1813
l55;l57;2;1813
l55;l5;1;1813
l41;l4;3;1813
l22;l916;2;1813
l22;l740;1;1813
l916;l5;2;1813
l95;l9;1;1813
l408;l9;1;1813
l223;l4;1;1813
l740;l15;1;1813
l40;l9;1;1813
nan;l1;1;1813
l1;l14;4;1815
l1;l57;7;1815
l1;l5;1;1815
l1;l11;3;1815
l1;l58;1;1815
l1;l4;5;1815
l1;l8;1;1815
l1;l12;1;1815
l57;l8;1;1815
l57;l77;1;1815
l57;l5;2;1815
l57;l4;5;1815
l57;l58;1;1815
l8;l9;5;1815
l9;l12;1;1815
l9;l4;9;1815
l9;l37;1;1815
l9;l95;1;1815
l18;l4;2;1815
l18;l57;2;1815
l18;l14;3;1815
l4;l107;5;1815
l4;l8;4;1815
l4;l59;5;1815
l4;l37;3;1815
l4;l91;1;1815
l4;l11;1;1815
l4;l58;3;1815
l4;l12;1;1815
l4;l409;1;1815
l4;l84;1;1815
l107;l15;10;1815
l107;l14;2;1815
l15;l14;10;1815
l14;l19;19;1815
l14;l11;1;1815
l19;l5;20;1815
l19;l16;1;1815
l19;l22;1;1815
l5;l108;6;1815
l5;l107;3;1815
l5;l1;16;1815
l5;l72;1;1815
l11;l12;4;1815
l11;l5;11;1815
l12;l107;4;1815
l12;l30;1;1815
l12;l14;1;1815
l2;l11;1;1815
l77;l12;1;1815
l21;l57;1;1815
l30;l11;1;1815
l30;l244;1;1815
l58;l9;6;1815
l59;l11;2;1815
l59;l5;1;1815
l16;l11;1;1815
l37;l5;1;1815
l244;l11;3;1815
l91;l58;1;1815
l72;l1;1;1815
l409;l4;1;1815
l95;l4;1;1815
l84;l4;1;1815
l22;l11;1;1815
l14;l5;1;1816
l14;l19;17;1816
l5;l108;5;1816
l5;l106;1;1816
l5;l22;4;1816
l5;l37;1;1816
l5;l1;27;1816
l5;l97;1;1816
l5;l107;1;1816
l5;l72;1;1816
l1;l57;4;1816
l1;l12;4;1816
l1;l5;4;1816
l1;l14;5;1816
l1;nan;1;1816
l1;l4;1;1816
l1;l107;2;1816
l57;l12;1;1816
l57;l20;1;1816
l57;l4;1;1816
l57;l11;1;1816
l12;l46;1;1816
l12;l30;1;1816
l12;l107;2;1816
l12;l15;2;1816
l12;l4;1;1816
l46;l11;2;1816
l30;l11;1;1816
l30;l46;1;1816
l11;l5;8;1816
l11;l8;1;1816
l20;l8;1;1816
l8;l9;3;1816
l9;l4;2;1816
l9;l22;1;1816
l9;l5;1;1816
l9;l11;1;1816
l107;l15;5;1816
l107;l14;2;1816
l15;l14;7;1816
l19;l5;17;1816
l19;l11;1;1816
l85;l5;2;1816
l22;l14;3;1816
l22;l5;1;1816
l22;l955;1;1816
l22;l740;1;1816
l37;l14;1;1816
l37;l22;1;1816
l37;l5;3;1816
l21;l4;1;1816
l4;l107;2;1816
l4;l37;1;1816
l4;l5;2;1816
l4;l11;1;1816
l4;l244;1;1816
l955;l182;1;1816
l955;l5;1;1816
l182;l955;1;1816
l72;l1;1;1816
l59;l11;2;1816
l740;l14;1;1816
l244;l11;1;1816
l1;l128;1;1695
l1;l18;1;1695
l1;l253;1;1695
l128;l29;1;1695
nan;nan;1;1695
nan;l1;1;1695
l80;l12;1;1695
l12;l33;1;1695
l12;l77;1;1695
l33;l12;1;1695
l77;l11;1;1695
l11;l102;1;1695
l29;l12;1;1696
l12;l11;1;1696
l11;l5;1;1696
l11;l32;1;1696
l1;l135;1;1696
l18;l11;1;1696
l55;l1;1;1696
l102;l1;1;1696
l5;l72;1;1697
l72;l132;1;1697
l132;l1;1;1697
l135;l11;1;1697
l11;l37;1;1697
l11;l5;1;1697
l37;l11;1;1697
l32;l80;1;1697
l80;l12;2;1697
l80;l295;1;1697
l12;l295;1;1697
l12;l33;1;1697
l295;l80;2;1697
l33;l12;1;1697
nan;nan;2;1697
l1;l33;1;1660
l33;l133;1;1660
l33;l1;1;1660
l133;l1;1;1660
l134;l33;1;1660
l4;l87;1;1660
l87;l91;1;1660
l91;l166;1;1660
l166;l33;1;1660
l1;l134;2;1662
l134;l5;1;1662
nan;nan;1;1662
l4;l91;1;1662
l91;l4;1;1662
l33;l85;1;1662
l4;l1;1;1664
l4;l87;1;1664
nan;l1;3;1664
nan;l4;1;1664
nan;nan;1;1664
l87;l170;1;1664
nan;nan;6;1694
l1;l11;1;1694
l11;l80;1;1694
l5;l1;2;1698
l1;l132;1;1698
l1;l40;1;1698
l1;nan;1;1698
l132;l11;1;1698
l12;l11;1;1698
l11;l5;1;1698
nan;nan;4;1698
l40;l76;1;1698
l76;l4;2;1698
l4;l76;1;1698
l4;l11;1;1698
l11;l5;3;1817
l11;l141;1;1817
l11;l12;2;1817
l11;l18;1;1817
l5;l127;1;1817
l5;l108;6;1817
l5;l70;4;1817
l5;l1;12;1817
l5;l72;1;1817
l4;l5;1;1817
l4;l11;1;1817
l4;l107;1;1817
l1;l12;7;1817
l1;l57;1;1817
l1;l11;2;1817
l1;l107;2;1817
l1;l33;1;1817
l12;l107;5;1817
l12;l30;1;1817
l107;l15;4;1817
l107;l14;4;1817
l15;l14;4;1817
l14;l19;13;1817
l19;l5;15;1817
l19;l11;3;1817
l8;l58;1;1817
l8;l11;1;1817
l58;l4;1;1817
l18;l14;2;1817
l18;l4;1;1817
l57;l12;1;1817
l30;l5;1;1817
l9;l37;1;1817
l37;l5;1;1817
l72;l1;1;1817
l1;l14;1;1765
l1;l57;1;1765
l1;l123;1;1765
l1;l11;1;1765
l1;l68;1;1765
l1;l40;4;1765
l1;l5;1;1765
l14;l19;9;1765
l19;l5;9;1765
l5;l129;1;1765
l5;l1;6;1765
l5;l14;2;1765
l5;l170;1;1765
l5;l51;1;1765
l5;l85;1;1765
l129;l97;1;1765
l57;l41;1;1765
l41;l277;1;1765
l41;l4;4;1765
l277;l4;1;1765
l4;l28;3;1765
l4;l15;2;1765
l4;l59;1;1765
l28;l46;1;1765
l28;l30;1;1765
l28;l32;1;1765
l46;l30;1;1765
l30;l12;2;1765
l18;l11;2;1765
l18;l41;2;1765
l40;l14;1;1765
l40;l41;2;1765
l40;l68;2;1765
l123;l4;1;1765
l12;l30;1;1765
l68;l59;1;1765
l68;l41;1;1765
l68;l46;1;1765
l59;l30;1;1765
l59;l12;1;1765
l32;l12;1;1765
l15;l14;2;1765
l170;l1;1;1765
l37;l5;1;1765
l19;l5;7;1766
l19;l37;1;1766
l5;l97;1;1766
l5;l1;9;1766
l5;l21;1;1766
l5;l75;1;1766
l5;l14;1;1766
l12;l30;4;1766
l12;l28;1;1766
l12;l20;1;1766
l12;l33;1;1766
l12;l11;1;1766
l12;l5;1;1766
l30;l46;1;1766
l30;l12;2;1766
l30;l4;1;1766
l30;l5;1;1766
l30;l44;1;1766
l46;l28;1;1766
l46;l32;1;1766
l46;l30;1;1766
l28;l5;2;1766
l28;l46;1;1766
l85;l14;1;1766
l85;l1;1;1766
l14;l19;8;1766
l21;l1;1;1766
l1;l103;1;1766
l1;l41;1;1766
l1;l40;1;1766
l1;l11;1;1766
l1;l57;2;1766
l1;l61;1;1766
l103;l4;1;1766
l4;l14;3;1766
l4;l15;3;1766
l4;l28;1;1766
l11;l4;3;1766
l15;l14;3;1766
l41;l4;2;1766
l41;l59;1;1766
l41;l12;1;1766
l59;l4;1;1766
l40;l11;1;1766
l61;l41;1;1766
l32;l44;1;1766
l44;l12;2;1766
l33;l157;1;1766
l157;l12;1;1766
l57;l41;1;1766
nan;nan;3;1703
l14;l5;1;1703
l5;l72;2;1703
l5;l1;2;1703
l5;l170;1;1703
l72;l170;2;1703
l170;l1;2;1703
l170;l131;1;1703
l12;l30;1;1703
l30;l77;1;1703
l77;l11;1;1703
l11;l5;1;1703
l11;l22;1;1703
l1;l40;2;1703
l1;l11;1;1703
l1;nan;1;1703
l40;l11;1;1703
l40;l22;1;1703
l22;l390;1;1703
l22;l16;1;1703
l173;l5;1;1703
l131;l1;1;1703
l18;l11;1;1832
l18;l8;1;1832
l11;l9;1;1832
l11;l5;2;1832
l1;l4;5;1832
l1;l14;3;1832
l1;l9;1;1832
l1;l12;3;1832
l1;l8;1;1832
l1;l13;1;1832
l1;l5;1;1832
l4;l8;1;1832
l4;l107;1;1832
l4;l9;4;1832
l8;l9;1;1832
l8;l20;1;1832
l9;l5;2;1832
l9;l15;1;1832
l9;l107;3;1832
l9;l13;1;1832
l14;l19;12;1832
l19;l5;7;1832
l19;l11;2;1832
l15;l14;1;1832
l15;l13;3;1832
l12;l14;1;1832
l12;l13;1;1832
l12;l107;1;1832
l20;l11;2;1832
l5;l108;1;1832
l5;l1;9;1832
l5;l147;1;1832
l5;l107;1;1832
l107;l15;3;1832
l107;l14;2;1832
l107;l13;1;1832
l13;l14;7;1832
l58;l5;1;1832
l85;l4;1;1832
l9;l5;2;1833
l9;l107;4;1833
l9;l15;1;1833
l9;l14;1;1833
l5;nan;1;1833
l5;l1;12;1833
l5;l9;1;1833
l5;l70;2;1833
l5;l108;2;1833
l5;l12;1;1833
l1;l5;1;1833
l1;l8;2;1833
l1;l4;2;1833
l1;l12;1;1833
l1;l14;4;1833
l1;l1095;1;1833
l1;l107;2;1833
l107;l13;4;1833
l107;l15;1;1833
l107;l14;2;1833
l13;l14;4;1833
l14;l19;17;1833
l19;l5;13;1833
l19;l11;1;1833
l19;l147;1;1833
l357;l4;1;1833
l4;l9;5;1833
l4;l8;1;1833
l11;l5;2;1833
l11;l8;2;1833
l18;l78;1;1833
l18;l4;2;1833
l18;l11;2;1833
l18;l14;1;1833
l8;l9;3;1833
l8;l20;1;1833
l8;nan;1;1833
l85;l4;1;1833
l85;l5;1;1833
l15;l14;2;1833
l20;l14;1;1833
l12;l14;1;1833
l12;l107;1;1833
l1095;l14;1;1833
nan;nan;7;1675
nan;l1;1;1675
l63;l87;1;1675
l1;l1;1;1675
nan;l1;1;1677
nan;nan;2;1677
l1;nan;2;1677
l1;l4;1;1677
l4;l5;1;1677
l5;l72;1;1677
l72;l1;1;1677
nan;nan;4;1679
l1;l21;1;1679
l21;l11;1;1679
l11;l87;1;1679
l5;l72;1;1679
l72;l1;1;1679
nan;nan;7;1683
l1;l33;1;1683
l1;l11;1;1683
l1;l1;1;1683
l11;l84;1;1683
l84;l270;1;1683
l173;l35;1;1683
l35;l4;1;1683
l1;nan;1;1670
l1;l41;1;1670
l1;l40;1;1670
l41;l12;2;1670
l12;l33;2;1670
l33;l1;1;1670
l33;l44;1;1670
l33;l12;1;1670
nan;l1;2;1670
nan;nan;1;1670
l40;l41;1;1670
l44;l31;1;1670
l31;l33;1;1670
l1;l22;1;1751
l1;l11;1;1751
l1;l41;1;1751
l22;l14;1;1751
l14;l77;1;1751
l14;l19;4;1751
l5;l1;6;1751
l5;l70;1;1751
l5;nan;1;1751
l5;l18;1;1751
l11;l5;1;1751
l11;l76;3;1751
l76;l4;5;1751
l76;l5;1;1751
l76;l15;1;1751
l4;l14;2;1751
l4;l78;1;1751
l4;l76;1;1751
l4;l15;1;1751
l4;l19;1;1751
l19;l5;5;1751
l19;l11;1;1751
l19;l76;1;1751
l78;l8;1;1751
l8;l4;1;1751
l15;l14;2;1751
l333;l5;1;1751
l41;l76;1;1751
l57;l11;1;1751
l77;l5;1;1752
l5;l51;1;1752
l5;l75;1;1752
l5;l1;3;1752
l1;l11;5;1752
l1;l22;1;1752
l1;l40;1;1752
l1;l5;1;1752
l11;l4;2;1752
l11;l5;1;1752
l4;l14;1;1752
l4;l12;1;1752
l14;l19;1;1752
l19;l5;1;1752
l18;l40;1;1752
l40;l123;1;1752
l40;l244;1;1752
l123;l12;1;1752
l12;l32;1;1752
l12;l12;1;1752
l12;l46;1;1752
l46;l12;1;1752
l46;l29;1;1752
l244;l46;1;1752
l76;l5;1;1752
l1;l103;1;1646
l1;l566;1;1646
l1;l87;1;1646
l103;l33;1;1646
l566;l567;1;1646
l33;l11;1;1646
l11;l72;1;1646
l72;l1;1;1646
l33;l80;1;1647
l80;l4;1;1647
l4;l91;1;1647
l4;l33;1;1647
l91;l4;1;1647
l1;l41;1;1647
l1;l87;1;1647
l41;l33;1;1647
l87;l1;2;1647
l87;l166;1;1647
l166;l1;1;1647
